"BehaviorSpace results (NetLogo 6.3.0)"
"Social impact theory.nlogo"
"experiment"
"04/19/2023 15:52:21:143 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-10","10","-10","10"
"[run number]","max-h","probability-of-spin-up","[step]","magnetization"
"4","100","50","695","0.9727891156462585"
"1","100","50","630","0.782312925170068"
"5","100","50","690","0.3469387755102041"
"2","100","50","729","0.8684807256235828"
"4","100","50","696","0.9727891156462585"
"1","100","50","631","0.7868480725623582"
"5","100","50","691","0.35600907029478457"
"2","100","50","730","0.8684807256235828"
"4","100","50","697","0.9727891156462585"
"1","100","50","632","0.7868480725623582"
"2","100","50","731","0.8684807256235828"
"5","100","50","692","0.35600907029478457"
"4","100","50","698","0.9727891156462585"
"2","100","50","732","0.8684807256235828"
"1","100","50","633","0.7868480725623582"
"5","100","50","693","0.35600907029478457"
"4","100","50","699","0.9727891156462585"
"2","100","50","733","0.8684807256235828"
"5","100","50","694","0.35600907029478457"
"1","100","50","634","0.7868480725623582"
"4","100","50","700","0.9727891156462585"
"2","100","50","734","0.8684807256235828"
"5","100","50","695","0.35600907029478457"
"1","100","50","635","0.7868480725623582"
"4","100","50","701","0.9727891156462585"
"2","100","50","735","0.8684807256235828"
"5","100","50","696","0.35147392290249435"
"1","100","50","636","0.7868480725623582"
"4","100","50","702","0.9727891156462585"
"2","100","50","736","0.8684807256235828"
"5","100","50","697","0.35600907029478457"
"4","100","50","703","0.9727891156462585"
"1","100","50","637","0.782312925170068"
"2","100","50","737","0.8684807256235828"
"5","100","50","698","0.35600907029478457"
"4","100","50","704","0.9727891156462585"
"1","100","50","638","0.7868480725623582"
"2","100","50","738","0.8684807256235828"
"5","100","50","699","0.36054421768707484"
"4","100","50","705","0.9727891156462585"
"2","100","50","739","0.8684807256235828"
"1","100","50","639","0.782312925170068"
"5","100","50","700","0.36507936507936506"
"4","100","50","706","0.9727891156462585"
"2","100","50","740","0.8684807256235828"
"1","100","50","640","0.782312925170068"
"5","100","50","701","0.36507936507936506"
"4","100","50","707","0.9727891156462585"
"2","100","50","741","0.8684807256235828"
"1","100","50","641","0.782312925170068"
"5","100","50","702","0.36507936507936506"
"4","100","50","708","0.9727891156462585"
"2","100","50","742","0.8684807256235828"
"5","100","50","703","0.3741496598639456"
"1","100","50","642","0.782312925170068"
"4","100","50","709","0.9727891156462585"
"2","100","50","743","0.8684807256235828"
"5","100","50","704","0.3741496598639456"
"4","100","50","710","0.9727891156462585"
"1","100","50","643","0.782312925170068"
"2","100","50","744","0.8684807256235828"
"5","100","50","705","0.3741496598639456"
"4","100","50","711","0.9727891156462585"
"1","100","50","644","0.782312925170068"
"2","100","50","745","0.8684807256235828"
"5","100","50","706","0.3741496598639456"
"4","100","50","712","0.9727891156462585"
"2","100","50","746","0.8684807256235828"
"1","100","50","645","0.782312925170068"
"5","100","50","707","0.3741496598639456"
"4","100","50","713","0.9727891156462585"
"2","100","50","747","0.8684807256235828"
"5","100","50","708","0.3786848072562358"
"4","100","50","714","0.9727891156462585"
"1","100","50","646","0.782312925170068"
"2","100","50","748","0.8684807256235828"
"5","100","50","709","0.3786848072562358"
"4","100","50","715","0.9727891156462585"
"1","100","50","647","0.782312925170068"
"2","100","50","749","0.8684807256235828"
"5","100","50","710","0.3741496598639456"
"4","100","50","716","0.9727891156462585"
"1","100","50","648","0.782312925170068"
"2","100","50","750","0.873015873015873"
"5","100","50","711","0.3741496598639456"
"4","100","50","717","0.9727891156462585"
"2","100","50","751","0.8775510204081632"
"1","100","50","649","0.782312925170068"
"5","100","50","712","0.3741496598639456"
"4","100","50","718","0.9727891156462585"
"2","100","50","752","0.873015873015873"
"1","100","50","650","0.782312925170068"
"5","100","50","713","0.3741496598639456"
"4","100","50","719","0.9727891156462585"
"2","100","50","753","0.873015873015873"
"1","100","50","651","0.782312925170068"
"5","100","50","714","0.3741496598639456"
"4","100","50","720","0.9727891156462585"
"2","100","50","754","0.873015873015873"
"5","100","50","715","0.36961451247165533"
"4","100","50","721","0.9727891156462585"
"1","100","50","652","0.782312925170068"
"2","100","50","755","0.873015873015873"
"5","100","50","716","0.3741496598639456"
"4","100","50","722","0.9727891156462585"
"1","100","50","653","0.782312925170068"
"2","100","50","756","0.873015873015873"
"5","100","50","717","0.3786848072562358"
"4","100","50","723","0.9727891156462585"
"1","100","50","654","0.782312925170068"
"2","100","50","757","0.873015873015873"
"5","100","50","718","0.3832199546485261"
"4","100","50","724","0.9727891156462585"
"2","100","50","758","0.873015873015873"
"1","100","50","655","0.7913832199546486"
"5","100","50","719","0.3832199546485261"
"4","100","50","725","0.9727891156462585"
"2","100","50","759","0.8684807256235828"
"1","100","50","656","0.782312925170068"
"5","100","50","720","0.3832199546485261"
"4","100","50","726","0.9727891156462585"
"2","100","50","760","0.8684807256235828"
"1","100","50","657","0.7868480725623582"
"5","100","50","721","0.3832199546485261"
"4","100","50","727","0.9727891156462585"
"2","100","50","761","0.8684807256235828"
"5","100","50","722","0.3832199546485261"
"1","100","50","658","0.782312925170068"
"4","100","50","728","0.9727891156462585"
"2","100","50","762","0.8684807256235828"
"5","100","50","723","0.3832199546485261"
"4","100","50","729","0.9727891156462585"
"1","100","50","659","0.782312925170068"
"2","100","50","763","0.8684807256235828"
"4","100","50","730","0.9727891156462585"
"5","100","50","724","0.3832199546485261"
"2","100","50","764","0.8684807256235828"
"1","100","50","660","0.782312925170068"
"4","100","50","731","0.9727891156462585"
"5","100","50","725","0.3877551020408163"
"2","100","50","765","0.8684807256235828"
"1","100","50","661","0.782312925170068"
"5","100","50","726","0.3877551020408163"
"4","100","50","732","0.9727891156462585"
"2","100","50","766","0.8684807256235828"
"1","100","50","662","0.7868480725623582"
"5","100","50","727","0.3877551020408163"
"4","100","50","733","0.9727891156462585"
"2","100","50","767","0.8684807256235828"
"1","100","50","663","0.782312925170068"
"5","100","50","728","0.3832199546485261"
"4","100","50","734","0.9727891156462585"
"2","100","50","768","0.8684807256235828"
"1","100","50","664","0.782312925170068"
"5","100","50","729","0.3832199546485261"
"4","100","50","735","0.9727891156462585"
"2","100","50","769","0.8684807256235828"
"5","100","50","730","0.3832199546485261"
"4","100","50","736","0.9727891156462585"
"1","100","50","665","0.782312925170068"
"2","100","50","770","0.8684807256235828"
"4","100","50","737","0.9727891156462585"
"5","100","50","731","0.3877551020408163"
"2","100","50","771","0.8684807256235828"
"1","100","50","666","0.782312925170068"
"4","100","50","738","0.9727891156462585"
"2","100","50","772","0.8684807256235828"
"5","100","50","732","0.3922902494331066"
"1","100","50","667","0.7777777777777778"
"4","100","50","739","0.9727891156462585"
"2","100","50","773","0.8684807256235828"
"5","100","50","733","0.3922902494331066"
"1","100","50","668","0.7777777777777778"
"4","100","50","740","0.9727891156462585"
"2","100","50","774","0.8684807256235828"
"5","100","50","734","0.3968253968253968"
"1","100","50","669","0.782312925170068"
"2","100","50","775","0.8684807256235828"
"4","100","50","741","0.9727891156462585"
"5","100","50","735","0.3968253968253968"
"1","100","50","670","0.782312925170068"
"2","100","50","776","0.8684807256235828"
"4","100","50","742","0.9727891156462585"
"5","100","50","736","0.3968253968253968"
"1","100","50","671","0.7777777777777778"
"2","100","50","777","0.8684807256235828"
"4","100","50","743","0.9727891156462585"
"5","100","50","737","0.3968253968253968"
"2","100","50","778","0.8684807256235828"
"1","100","50","672","0.782312925170068"
"4","100","50","744","0.9727891156462585"
"5","100","50","738","0.3968253968253968"
"2","100","50","779","0.8684807256235828"
"4","100","50","745","0.9727891156462585"
"1","100","50","673","0.782312925170068"
"5","100","50","739","0.3922902494331066"
"2","100","50","780","0.8684807256235828"
"4","100","50","746","0.9727891156462585"
"5","100","50","740","0.3922902494331066"
"1","100","50","674","0.782312925170068"
"2","100","50","781","0.8684807256235828"
"4","100","50","747","0.9727891156462585"
"5","100","50","741","0.3968253968253968"
"1","100","50","675","0.7868480725623582"
"2","100","50","782","0.8684807256235828"
"4","100","50","748","0.9727891156462585"
"5","100","50","742","0.3968253968253968"
"1","100","50","676","0.782312925170068"
"2","100","50","783","0.8684807256235828"
"4","100","50","749","0.9727891156462585"
"5","100","50","743","0.3968253968253968"
"1","100","50","677","0.7868480725623582"
"2","100","50","784","0.8684807256235828"
"4","100","50","750","0.9727891156462585"
"5","100","50","744","0.3968253968253968"
"2","100","50","785","0.8684807256235828"
"1","100","50","678","0.7868480725623582"
"4","100","50","751","0.9727891156462585"
"5","100","50","745","0.3968253968253968"
"2","100","50","786","0.8684807256235828"
"1","100","50","679","0.7868480725623582"
"4","100","50","752","0.9727891156462585"
"5","100","50","746","0.3968253968253968"
"2","100","50","787","0.8684807256235828"
"1","100","50","680","0.782312925170068"
"4","100","50","753","0.9727891156462585"
"5","100","50","747","0.3968253968253968"
"2","100","50","788","0.8684807256235828"
"4","100","50","754","0.9727891156462585"
"1","100","50","681","0.782312925170068"
"5","100","50","748","0.3922902494331066"
"2","100","50","789","0.8684807256235828"
"4","100","50","755","0.9727891156462585"
"5","100","50","749","0.3968253968253968"
"1","100","50","682","0.782312925170068"
"2","100","50","790","0.8684807256235828"
"4","100","50","756","0.9727891156462585"
"5","100","50","750","0.3968253968253968"
"2","100","50","791","0.8684807256235828"
"1","100","50","683","0.782312925170068"
"4","100","50","757","0.9727891156462585"
"5","100","50","751","0.4013605442176871"
"2","100","50","792","0.8684807256235828"
"1","100","50","684","0.782312925170068"
"4","100","50","758","0.9727891156462585"
"5","100","50","752","0.41043083900226757"
"2","100","50","793","0.8684807256235828"
"1","100","50","685","0.7777777777777778"
"4","100","50","759","0.9727891156462585"
"2","100","50","794","0.8684807256235828"
"5","100","50","753","0.41496598639455784"
"4","100","50","760","0.9727891156462585"
"1","100","50","686","0.7777777777777778"
"2","100","50","795","0.8684807256235828"
"5","100","50","754","0.41496598639455784"
"4","100","50","761","0.9727891156462585"
"1","100","50","687","0.7868480725623582"
"2","100","50","796","0.8684807256235828"
"5","100","50","755","0.41496598639455784"
"4","100","50","762","0.9727891156462585"
"2","100","50","797","0.8684807256235828"
"1","100","50","688","0.7868480725623582"
"5","100","50","756","0.41496598639455784"
"4","100","50","763","0.9727891156462585"
"2","100","50","798","0.8684807256235828"
"1","100","50","689","0.782312925170068"
"5","100","50","757","0.41496598639455784"
"4","100","50","764","0.9727891156462585"
"2","100","50","799","0.8684807256235828"
"5","100","50","758","0.41496598639455784"
"1","100","50","690","0.782312925170068"
"4","100","50","765","0.9727891156462585"
"2","100","50","800","0.8684807256235828"
"5","100","50","759","0.41496598639455784"
"1","100","50","691","0.7868480725623582"
"4","100","50","766","0.9727891156462585"
"2","100","50","801","0.8684807256235828"
"5","100","50","760","0.41950113378684806"
"4","100","50","767","0.9727891156462585"
"2","100","50","802","0.8684807256235828"
"1","100","50","692","0.7868480725623582"
"5","100","50","761","0.42857142857142855"
"2","100","50","803","0.8684807256235828"
"4","100","50","768","0.9727891156462585"
"1","100","50","693","0.7868480725623582"
"5","100","50","762","0.42403628117913833"
"2","100","50","804","0.8684807256235828"
"4","100","50","769","0.9727891156462585"
"5","100","50","763","0.4421768707482993"
"1","100","50","694","0.7868480725623582"
"2","100","50","805","0.8684807256235828"
"4","100","50","770","0.9727891156462585"
"5","100","50","764","0.4512471655328798"
"1","100","50","695","0.7868480725623582"
"2","100","50","806","0.8684807256235828"
"4","100","50","771","0.9727891156462585"
"5","100","50","765","0.4557823129251701"
"1","100","50","696","0.7868480725623582"
"2","100","50","807","0.8684807256235828"
"4","100","50","772","0.9727891156462585"
"5","100","50","766","0.46485260770975056"
"1","100","50","697","0.7777777777777778"
"2","100","50","808","0.8684807256235828"
"4","100","50","773","0.9727891156462585"
"5","100","50","767","0.4603174603174603"
"2","100","50","809","0.8684807256235828"
"1","100","50","698","0.782312925170068"
"4","100","50","774","0.9727891156462585"
"5","100","50","768","0.4603174603174603"
"2","100","50","810","0.8684807256235828"
"4","100","50","775","0.9727891156462585"
"1","100","50","699","0.7868480725623582"
"5","100","50","769","0.4603174603174603"
"2","100","50","811","0.8684807256235828"
"4","100","50","776","0.9727891156462585"
"1","100","50","700","0.7868480725623582"
"5","100","50","770","0.46485260770975056"
"2","100","50","812","0.8684807256235828"
"4","100","50","777","0.9727891156462585"
"5","100","50","771","0.46485260770975056"
"1","100","50","701","0.7868480725623582"
"2","100","50","813","0.8684807256235828"
"4","100","50","778","0.9727891156462585"
"5","100","50","772","0.4603174603174603"
"1","100","50","702","0.7868480725623582"
"2","100","50","814","0.8684807256235828"
"4","100","50","779","0.9727891156462585"
"5","100","50","773","0.46485260770975056"
"2","100","50","815","0.8684807256235828"
"1","100","50","703","0.7913832199546486"
"4","100","50","780","0.9727891156462585"
"5","100","50","774","0.46485260770975056"
"2","100","50","816","0.8684807256235828"
"4","100","50","781","0.9727891156462585"
"1","100","50","704","0.7913832199546486"
"5","100","50","775","0.46938775510204084"
"2","100","50","817","0.8684807256235828"
"4","100","50","782","0.9727891156462585"
"1","100","50","705","0.7913832199546486"
"5","100","50","776","0.47392290249433106"
"2","100","50","818","0.8684807256235828"
"4","100","50","783","0.9727891156462585"
"1","100","50","706","0.7913832199546486"
"2","100","50","819","0.8684807256235828"
"5","100","50","777","0.47392290249433106"
"4","100","50","784","0.9727891156462585"
"2","100","50","820","0.8684807256235828"
"1","100","50","707","0.7913832199546486"
"5","100","50","778","0.47392290249433106"
"4","100","50","785","0.9727891156462585"
"2","100","50","821","0.8684807256235828"
"5","100","50","779","0.47392290249433106"
"1","100","50","708","0.7913832199546486"
"4","100","50","786","0.9727891156462585"
"2","100","50","822","0.8684807256235828"
"5","100","50","780","0.47392290249433106"
"1","100","50","709","0.7913832199546486"
"4","100","50","787","0.9727891156462585"
"2","100","50","823","0.8684807256235828"
"5","100","50","781","0.47392290249433106"
"1","100","50","710","0.7868480725623582"
"4","100","50","788","0.9727891156462585"
"2","100","50","824","0.8684807256235828"
"5","100","50","782","0.47392290249433106"
"1","100","50","711","0.7913832199546486"
"2","100","50","825","0.8684807256235828"
"4","100","50","789","0.9727891156462585"
"5","100","50","783","0.47845804988662133"
"1","100","50","712","0.7868480725623582"
"2","100","50","826","0.8684807256235828"
"4","100","50","790","0.9727891156462585"
"5","100","50","784","0.47392290249433106"
"2","100","50","827","0.8684807256235828"
"4","100","50","791","0.9727891156462585"
"1","100","50","713","0.7868480725623582"
"5","100","50","785","0.47392290249433106"
"2","100","50","828","0.8684807256235828"
"4","100","50","792","0.9727891156462585"
"1","100","50","714","0.782312925170068"
"5","100","50","786","0.47845804988662133"
"2","100","50","829","0.8684807256235828"
"4","100","50","793","0.9727891156462585"
"1","100","50","715","0.782312925170068"
"5","100","50","787","0.47392290249433106"
"2","100","50","830","0.8684807256235828"
"4","100","50","794","0.9727891156462585"
"1","100","50","716","0.782312925170068"
"5","100","50","788","0.47392290249433106"
"2","100","50","831","0.8684807256235828"
"4","100","50","795","0.9727891156462585"
"5","100","50","789","0.47845804988662133"
"1","100","50","717","0.7913832199546486"
"2","100","50","832","0.8684807256235828"
"4","100","50","796","0.9727891156462585"
"5","100","50","790","0.47845804988662133"
"2","100","50","833","0.8684807256235828"
"1","100","50","718","0.7868480725623582"
"4","100","50","797","0.9727891156462585"
"5","100","50","791","0.47845804988662133"
"2","100","50","834","0.8684807256235828"
"4","100","50","798","0.9727891156462585"
"1","100","50","719","0.7868480725623582"
"5","100","50","792","0.48299319727891155"
"2","100","50","835","0.8684807256235828"
"4","100","50","799","0.9727891156462585"
"1","100","50","720","0.782312925170068"
"5","100","50","793","0.48299319727891155"
"2","100","50","836","0.8684807256235828"
"4","100","50","800","0.9727891156462585"
"1","100","50","721","0.782312925170068"
"5","100","50","794","0.48299319727891155"
"2","100","50","837","0.8684807256235828"
"4","100","50","801","0.9727891156462585"
"1","100","50","722","0.7777777777777778"
"5","100","50","795","0.47845804988662133"
"2","100","50","838","0.8684807256235828"
"4","100","50","802","0.9727891156462585"
"5","100","50","796","0.48299319727891155"
"1","100","50","723","0.7777777777777778"
"2","100","50","839","0.8684807256235828"
"4","100","50","803","0.9727891156462585"
"5","100","50","797","0.48299319727891155"
"2","100","50","840","0.8684807256235828"
"1","100","50","724","0.782312925170068"
"4","100","50","804","0.9727891156462585"
"5","100","50","798","0.48299319727891155"
"2","100","50","841","0.8684807256235828"
"4","100","50","805","0.9727891156462585"
"1","100","50","725","0.7868480725623582"
"2","100","50","842","0.8684807256235828"
"5","100","50","799","0.48299319727891155"
"4","100","50","806","0.9727891156462585"
"1","100","50","726","0.7868480725623582"
"2","100","50","843","0.8684807256235828"
"5","100","50","800","0.48299319727891155"
"4","100","50","807","0.9727891156462585"
"1","100","50","727","0.7868480725623582"
"2","100","50","844","0.8684807256235828"
"5","100","50","801","0.48299319727891155"
"4","100","50","808","0.9727891156462585"
"1","100","50","728","0.7959183673469388"
"2","100","50","845","0.8684807256235828"
"5","100","50","802","0.48299319727891155"
"4","100","50","809","0.9727891156462585"
"1","100","50","729","0.7959183673469388"
"2","100","50","846","0.8684807256235828"
"5","100","50","803","0.48299319727891155"
"4","100","50","810","0.9727891156462585"
"2","100","50","847","0.8684807256235828"
"1","100","50","730","0.800453514739229"
"5","100","50","804","0.48299319727891155"
"4","100","50","811","0.9727891156462585"
"2","100","50","848","0.8684807256235828"
"5","100","50","805","0.48299319727891155"
"1","100","50","731","0.800453514739229"
"4","100","50","812","0.9727891156462585"
"2","100","50","849","0.8684807256235828"
"5","100","50","806","0.48299319727891155"
"1","100","50","732","0.800453514739229"
"4","100","50","813","0.9727891156462585"
"2","100","50","850","0.8684807256235828"
"5","100","50","807","0.48299319727891155"
"4","100","50","814","0.9727891156462585"
"1","100","50","733","0.800453514739229"
"2","100","50","851","0.8684807256235828"
"5","100","50","808","0.47845804988662133"
"4","100","50","815","0.9727891156462585"
"1","100","50","734","0.8049886621315193"
"2","100","50","852","0.8684807256235828"
"5","100","50","809","0.48299319727891155"
"4","100","50","816","0.9727891156462585"
"1","100","50","735","0.8049886621315193"
"2","100","50","853","0.8684807256235828"
"4","100","50","817","0.9727891156462585"
"5","100","50","810","0.47845804988662133"
"1","100","50","736","0.8231292517006803"
"2","100","50","854","0.8684807256235828"
"4","100","50","818","0.9727891156462585"
"5","100","50","811","0.47845804988662133"
"2","100","50","855","0.8684807256235828"
"1","100","50","737","0.81859410430839"
"4","100","50","819","0.9727891156462585"
"5","100","50","812","0.47845804988662133"
"2","100","50","856","0.8684807256235828"
"1","100","50","738","0.8231292517006803"
"4","100","50","820","0.9727891156462585"
"5","100","50","813","0.47845804988662133"
"2","100","50","857","0.8684807256235828"
"4","100","50","821","0.9727891156462585"
"5","100","50","814","0.47845804988662133"
"1","100","50","739","0.8231292517006803"
"2","100","50","858","0.8684807256235828"
"4","100","50","822","0.9727891156462585"
"5","100","50","815","0.47845804988662133"
"1","100","50","740","0.8231292517006803"
"2","100","50","859","0.8684807256235828"
"4","100","50","823","0.9727891156462585"
"5","100","50","816","0.47845804988662133"
"1","100","50","741","0.8231292517006803"
"2","100","50","860","0.8684807256235828"
"4","100","50","824","0.9727891156462585"
"5","100","50","817","0.47845804988662133"
"1","100","50","742","0.8231292517006803"
"2","100","50","861","0.8684807256235828"
"4","100","50","825","0.9727891156462585"
"5","100","50","818","0.47845804988662133"
"2","100","50","862","0.8684807256235828"
"1","100","50","743","0.8231292517006803"
"4","100","50","826","0.9727891156462585"
"5","100","50","819","0.47845804988662133"
"2","100","50","863","0.8684807256235828"
"1","100","50","744","0.8276643990929705"
"4","100","50","827","0.9727891156462585"
"5","100","50","820","0.48299319727891155"
"2","100","50","864","0.8684807256235828"
"4","100","50","828","0.9727891156462585"
"1","100","50","745","0.8231292517006803"
"5","100","50","821","0.48299319727891155"
"2","100","50","865","0.8684807256235828"
"4","100","50","829","0.9727891156462585"
"5","100","50","822","0.48299319727891155"
"1","100","50","746","0.8231292517006803"
"2","100","50","866","0.8684807256235828"
"4","100","50","830","0.9727891156462585"
"5","100","50","823","0.48299319727891155"
"1","100","50","747","0.8231292517006803"
"2","100","50","867","0.8684807256235828"
"4","100","50","831","0.9727891156462585"
"5","100","50","824","0.48299319727891155"
"2","100","50","868","0.8684807256235828"
"1","100","50","748","0.81859410430839"
"4","100","50","832","0.9727891156462585"
"5","100","50","825","0.48299319727891155"
"2","100","50","869","0.8684807256235828"
"1","100","50","749","0.81859410430839"
"4","100","50","833","0.9727891156462585"
"5","100","50","826","0.48299319727891155"
"2","100","50","870","0.8684807256235828"
"1","100","50","750","0.8231292517006803"
"4","100","50","834","0.9727891156462585"
"5","100","50","827","0.48299319727891155"
"2","100","50","871","0.8684807256235828"
"1","100","50","751","0.8231292517006803"
"5","100","50","828","0.48299319727891155"
"4","100","50","835","0.9727891156462585"
"2","100","50","872","0.8684807256235828"
"5","100","50","829","0.48299319727891155"
"4","100","50","836","0.9727891156462585"
"1","100","50","752","0.8231292517006803"
"2","100","50","873","0.8684807256235828"
"5","100","50","830","0.48299319727891155"
"4","100","50","837","0.9727891156462585"
"2","100","50","874","0.8684807256235828"
"1","100","50","753","0.8231292517006803"
"5","100","50","831","0.48299319727891155"
"4","100","50","838","0.9727891156462585"
"2","100","50","875","0.8684807256235828"
"1","100","50","754","0.8231292517006803"
"5","100","50","832","0.47845804988662133"
"4","100","50","839","0.9727891156462585"
"2","100","50","876","0.8684807256235828"
"1","100","50","755","0.8231292517006803"
"4","100","50","840","0.9727891156462585"
"5","100","50","833","0.47845804988662133"
"2","100","50","877","0.8684807256235828"
"1","100","50","756","0.8231292517006803"
"2","100","50","878","0.8684807256235828"
"5","100","50","834","0.47845804988662133"
"4","100","50","841","0.9727891156462585"
"1","100","50","757","0.8231292517006803"
"2","100","50","879","0.8684807256235828"
"5","100","50","835","0.47845804988662133"
"4","100","50","842","0.9727891156462585"
"1","100","50","758","0.8231292517006803"
"2","100","50","880","0.8684807256235828"
"5","100","50","836","0.47845804988662133"
"4","100","50","843","0.9727891156462585"
"1","100","50","759","0.8276643990929705"
"2","100","50","881","0.8684807256235828"
"5","100","50","837","0.47845804988662133"
"4","100","50","844","0.9727891156462585"
"2","100","50","882","0.8684807256235828"
"1","100","50","760","0.8276643990929705"
"5","100","50","838","0.47845804988662133"
"4","100","50","845","0.9727891156462585"
"2","100","50","883","0.8684807256235828"
"5","100","50","839","0.47845804988662133"
"4","100","50","846","0.9727891156462585"
"1","100","50","761","0.8276643990929705"
"2","100","50","884","0.8684807256235828"
"4","100","50","847","0.9727891156462585"
"5","100","50","840","0.47845804988662133"
"1","100","50","762","0.8231292517006803"
"2","100","50","885","0.8684807256235828"
"4","100","50","848","0.9727891156462585"
"5","100","50","841","0.47845804988662133"
"1","100","50","763","0.8231292517006803"
"2","100","50","886","0.8684807256235828"
"4","100","50","849","0.9727891156462585"
"5","100","50","842","0.47845804988662133"
"1","100","50","764","0.8276643990929705"
"2","100","50","887","0.8684807256235828"
"4","100","50","850","0.9727891156462585"
"1","100","50","765","0.8276643990929705"
"2","100","50","888","0.8684807256235828"
"4","100","50","851","0.9727891156462585"
"2","100","50","889","0.8684807256235828"
"1","100","50","766","0.8276643990929705"
"4","100","50","852","0.9727891156462585"
"2","100","50","890","0.8684807256235828"
"1","100","50","767","0.8276643990929705"
"4","100","50","853","0.9727891156462585"
"2","100","50","891","0.8684807256235828"
"1","100","50","768","0.8276643990929705"
"4","100","50","854","0.9727891156462585"
"5","100","50","843","0.47845804988662133"
"2","100","50","892","0.8684807256235828"
"1","100","50","769","0.8276643990929705"
"5","100","50","844","0.47845804988662133"
"4","100","50","855","0.9727891156462585"
"2","100","50","893","0.8684807256235828"
"5","100","50","845","0.47845804988662133"
"4","100","50","856","0.9727891156462585"
"1","100","50","770","0.8276643990929705"
"2","100","50","894","0.8684807256235828"
"5","100","50","846","0.47845804988662133"
"4","100","50","857","0.9727891156462585"
"2","100","50","895","0.8684807256235828"
"1","100","50","771","0.8276643990929705"
"5","100","50","847","0.47845804988662133"
"4","100","50","858","0.9727891156462585"
"2","100","50","896","0.8684807256235828"
"1","100","50","772","0.8321995464852607"
"5","100","50","848","0.47845804988662133"
"4","100","50","859","0.9727891156462585"
"2","100","50","897","0.8684807256235828"
"1","100","50","773","0.8321995464852607"
"5","100","50","849","0.48299319727891155"
"4","100","50","860","0.9727891156462585"
"2","100","50","898","0.8684807256235828"
"1","100","50","774","0.8321995464852607"
"5","100","50","850","0.48299319727891155"
"4","100","50","861","0.9727891156462585"
"2","100","50","899","0.8684807256235828"
"1","100","50","775","0.8321995464852607"
"5","100","50","851","0.48299319727891155"
"2","100","50","900","0.8639455782312925"
"4","100","50","862","0.9727891156462585"
"5","100","50","852","0.48299319727891155"
"1","100","50","776","0.8321995464852607"
"2","100","50","901","0.8639455782312925"
"4","100","50","863","0.9727891156462585"
"5","100","50","853","0.48299319727891155"
"2","100","50","902","0.8639455782312925"
"4","100","50","864","0.9727891156462585"
"1","100","50","777","0.8276643990929705"
"5","100","50","854","0.48299319727891155"
"2","100","50","903","0.8639455782312925"
"4","100","50","865","0.9727891156462585"
"1","100","50","778","0.8276643990929705"
"5","100","50","855","0.48299319727891155"
"2","100","50","904","0.8684807256235828"
"4","100","50","866","0.9727891156462585"
"1","100","50","779","0.8276643990929705"
"2","100","50","905","0.8684807256235828"
"5","100","50","856","0.48299319727891155"
"4","100","50","867","0.9727891156462585"
"1","100","50","780","0.8321995464852607"
"2","100","50","906","0.8684807256235828"
"5","100","50","857","0.47845804988662133"
"4","100","50","868","0.9727891156462585"
"1","100","50","781","0.8321995464852607"
"2","100","50","907","0.8684807256235828"
"5","100","50","858","0.48299319727891155"
"4","100","50","869","0.9727891156462585"
"1","100","50","782","0.8321995464852607"
"2","100","50","908","0.8684807256235828"
"5","100","50","859","0.48299319727891155"
"4","100","50","870","0.9727891156462585"
"1","100","50","783","0.8321995464852607"
"2","100","50","909","0.8684807256235828"
"5","100","50","860","0.48299319727891155"
"4","100","50","871","0.9727891156462585"
"2","100","50","910","0.8684807256235828"
"1","100","50","784","0.8276643990929705"
"5","100","50","861","0.48299319727891155"
"4","100","50","872","0.9727891156462585"
"2","100","50","911","0.8684807256235828"
"5","100","50","862","0.48299319727891155"
"1","100","50","785","0.8276643990929705"
"4","100","50","873","0.9727891156462585"
"2","100","50","912","0.8684807256235828"
"5","100","50","863","0.48299319727891155"
"4","100","50","874","0.9727891156462585"
"1","100","50","786","0.8276643990929705"
"2","100","50","913","0.8684807256235828"
"5","100","50","864","0.47845804988662133"
"4","100","50","875","0.9727891156462585"
"1","100","50","787","0.8276643990929705"
"2","100","50","914","0.8684807256235828"
"5","100","50","865","0.47845804988662133"
"4","100","50","876","0.9727891156462585"
"1","100","50","788","0.8276643990929705"
"2","100","50","915","0.8684807256235828"
"5","100","50","866","0.47845804988662133"
"4","100","50","877","0.9727891156462585"
"2","100","50","916","0.8684807256235828"
"1","100","50","789","0.8231292517006803"
"5","100","50","867","0.47845804988662133"
"4","100","50","878","0.9727891156462585"
"2","100","50","917","0.8684807256235828"
"1","100","50","790","0.8276643990929705"
"5","100","50","868","0.48299319727891155"
"4","100","50","879","0.9727891156462585"
"2","100","50","918","0.8684807256235828"
"1","100","50","791","0.8231292517006803"
"5","100","50","869","0.48299319727891155"
"4","100","50","880","0.9727891156462585"
"2","100","50","919","0.8684807256235828"
"5","100","50","870","0.48299319727891155"
"1","100","50","792","0.8231292517006803"
"4","100","50","881","0.9727891156462585"
"2","100","50","920","0.8684807256235828"
"5","100","50","871","0.47845804988662133"
"1","100","50","793","0.8276643990929705"
"4","100","50","882","0.9727891156462585"
"2","100","50","921","0.8684807256235828"
"5","100","50","872","0.48299319727891155"
"4","100","50","883","0.9727891156462585"
"1","100","50","794","0.8321995464852607"
"2","100","50","922","0.8684807256235828"
"5","100","50","873","0.47845804988662133"
